,gvkey,sich,insbnk,understatement,option,p_aaer,new_p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f
4859,66730,9995.0,0,0,0,2620.5,26206.0,0,0.052000000000000005,0.253,0.052000000000000005,-1.321,0.0,0.0,3.892,0.04,0.0,0.0,0.0,-0.482,0.0,0.0,0.0,0.524,0.524,-0.482,0.002,0.8490000000000001,-2.444,0.0,0.0,0.071,0.0,0.0,0.005,0.03
4860,66731,6282.0,1,0,0,2620.5,26206.0,0,122.309,29.102,431.55300000000005,237.097,78.113,380.026,115.369,5.085,12.214,54.95399999999999,25.547,172.71599999999995,0.0,0.0,4.602,125.108,194.093,168.447,81.785,0.0,411.161,39.177,728.377,1.087,26.543000000000006,96.887,29.721,31.88
4861,100011,2085.0,0,0,0,2620.5,26206.0,0,3350.359000000001,233.611,5595.056,494.791,161.061,2462.347,267.0,1117.27,1632.375,1733.945,98.668,499.144,1745.553,126.237,0.0,2842.509,5001.597,499.144,1829.711,0.0,69.648,902.522,3299.574,0.0,349.691,185.728,139.296,5.8889999999999985
4862,100039,3579.0,0,0,0,2620.5,26206.0,0,11018.188,3239.308,20674.504,4527.632000000001,2454.797,11874.842,374.035,4657.429,920.602,4117.443,943.18,21.835,3042.7670000000007,2001.391,1862.88,9897.316,15814.015,12.985,12496.963,0.0,723.21,4838.474,15880.654,0.0,126.143,17.948,174.40599999999995,22.99
4863,100080,2800.0,0,0,0,2620.5,26206.0,0,12862.835,1773.969,32968.414,15062.272,686.2669999999998,13353.28,730.342,3835.441,2237.711,2733.4970000000008,2239.492,858.947,5178.601,2799.365,46.285,8554.751,17818.912,858.947,28385.288,0.0,10779.111,5218.657,27677.66,0.0,249.228,137.075,441.49,31.786
4864,100095,5110.0,0,0,0,2620.5,26206.0,0,1128.101,369.247,1876.192,678.431,116.344,3823.354,92.776,93.948,179.606,363.43,66.462,171.171,351.504,23.851,43.92,747.946,1194.707,171.171,622.44,0.0,411.858,604.6990000000002,4183.294,10.326,48.428,101.219,22.542,31.45
4865,100103,4512.0,0,0,0,2620.5,26206.0,0,4125.614000000001,1003.232,16205.072,3113.659,1052.277,12523.529,381.6,884.492,1745.754,3482.427,1084.765,-563.611,341.531,469.439,4.896,5464.769,13064.621,-563.611,16387.363999999998,0.0,1638.14,2006.642,15556.1,0.0,45.128,-180.157,443.359,13.445
4866,100114,3661.0,0,0,0,2620.5,26206.0,0,4853.55,729.6,7203.375,-2220.15,1979.325,4286.4,1396.32,3471.3,1814.025,2569.275,963.3,-8371.875,1026.0,78.375,84.075,5796.9,9406.425,-8371.875,1900.95,0.0,-3132.15,1692.9,6141.75,9.975,413.25,299.25,668.325,0.23
4867,100135,2060.0,0,0,0,2620.5,26206.0,0,849.908,261.51,2354.462,907.44,117.679,3161.656,120.46,131.627,191.774,543.069,112.449,102.861,348.68,38.355,54.917,569.22,1412.154,102.861,2360.564,1.743,470.718,367.858,3152.067,0.0,18.306,33.996,89.785,19.808
4868,100165,1311.0,0,0,0,2620.5,26206.0,0,267.312,110.578,2583.42,1220.046,54.394,224.74,144.69899999999996,117.589,41.499,479.617,209.234,228.167,56.543,17.91,0.0,367.247,1188.219,228.167,4150.45,175.155,441.29,86.93700000000003,766.936,189.482,47.28100000000001,92.976,41.652,12.43
4869,100245,3825.0,0,0,0,2620.5,26206.0,0,1588.165,33.336,2308.158,1806.499,794.987,490.987,397.831,2.267,0.0,202.642,84.72,-179.407,396.908,61.869,0.0,174.34900000000005,499.588,-179.407,913.433,0.0,1334.439,249.126,714.7769999999998,2.544,0.5329999999999999,-109.373,4.0,18.85
4870,100401,3825.0,0,0,0,2620.5,26206.0,0,384.517,43.338,2161.672,1591.586,40.575,638.874,233.3,16.288,41.448,284.753,180.042,-1110.358,135.395,49.592,0.436,258.865,566.596,-1110.358,386.55300000000005,0.0,486.608,152.266,1166.058,7.126,39.266,47.41,38.103,9.0
4871,100418,2834.0,0,0,0,2620.5,26206.0,0,2409.263,122.902,4192.549,2722.271,988.661,647.82,291.722,49.158,0.0,0.752,115.278,274.526,252.812,489.812,73.15,1099.616,1401.225,274.526,2031.549,0.0,2078.21,993.159,3245.669000000001,0.0,42.158,196.226,2.233,24.673
4872,100424,5411.0,0,0,0,2620.5,26206.0,0,2367.0,903.0,7166.0,2027.0,959.0,6868.0,301.0,434.0,6238.0,2136.0,211.0,115.0,768.0,868.0,0.0,2125.0,4379.0,115.0,2831.0,0.0,2515.0,380.0,9585.0,2.0,31.0,101.0,185.0,5.9
4873,100465,2800.0,0,0,0,2620.5,26206.0,0,2455.0,492.0,6227.0,2772.0,296.0,3050.0,664.98,434.0,515.0,620.0,313.0,917.0,899.0,206.0,0.0,1707.0,3442.0,917.0,6503.0,0.0,1003.0,1260.0,5399.0,6.0,275.0,454.0,66.0,9.07
4874,100477,3270.0,0,0,0,2620.5,26206.0,0,238.1,34.4,913.5,370.4,31.1,361.7,91.088,4.9,230.4,325.0,39.9,26.6,65.4,12.2,20.0,123.1,543.1,29.3,576.5,0.0,-161.1,90.2,606.9,113.9,18.2,3.9,24.9,16.9
4875,100557,4911.0,0,0,0,2620.5,26206.0,0,22939.924,5646.172,79647.394,12814.947,5119.143,32907.709,1000.358,8998.555,7964.081,21051.755,2758.153,1857.372,3741.357,7040.068,999.226,23479.948,61093.972,1857.372,58890.262,0.0,5635.935,12096.459,37703.924,47.264,831.3530000000002,642.6519999999998,1449.261,31.53
4876,100571,1311.0,0,0,0,2620.5,26206.0,0,1041.57,10.18,5426.72,1807.695,616.769,595.245,160.317,175.243,95.693,1644.813,423.347,399.06,26.759,2.909,478.756,840.295,3619.025,399.06,7613.8409999999985,0.0,1479.168,300.895,2021.768,4.072,56.427,572.122,161.136,20.6
4877,100572,2731.0,0,0,0,2620.5,26206.0,0,3272.175,567.177,11688.209,5218.028,575.903,2246.894,800.5889999999998,247.231,741.693,3804.449,616.623,-568.631,1234.701,1431.031,4.363,1989.482,6214.224,-568.631,1515.381,0.0,1351.045,1173.621,6240.401,29.086,161.42700000000005,-97.438,282.134,12.28
4878,100587,2844.0,0,0,0,2620.5,26206.0,0,2427.203,515.565,5487.533,2875.08,582.9680000000002,3752.024,446.3,219.023,0.0,572.422,220.305,576.128,923.542,0.0,439.898,1673.948,2611.455,576.128,3918.607,0.0,2195.212,772.493,7592.828,0.998,170.145,272.459,74.813,19.153
4879,100599,5110.0,0,0,0,2620.5,26206.0,0,2745.9590000000007,1192.734,6334.842,2287.557,88.12,7131.481,131.835,39.164,362.271,1832.716,156.658,84.56,672.916,101.471,0.0,1728.5739999999996,3957.385,48.956,1216.766,56.966,373.842,1742.816,9266.831,591.9169999999998,0.0,21.362,186.921,10.86
4880,100644,5070.0,0,0,0,2620.5,26206.0,0,4174.0,1155.0,5695.0,2133.0,367.0,9542.0,115.26,698.0,361.0,965.0,147.0,264.0,1559.0,1.0,20.0,2475.0,3562.0,264.0,1496.0,0.0,1697.0,2141.0,10254.0,8.0,0.0,151.0,93.0,35.5
4881,100699,3663.0,0,0,0,2620.5,26206.0,0,8212.303,2272.197,14900.826,7021.637,2826.849,9238.711,111.069,2424.659,277.182,1521.136,917.97,85.689,2157.28,881.1289999999998,1073.788,6162.5909999999985,7798.6590000000015,85.689,13975.0,0.0,3491.849,2704.894,13665.136,0.0,24.909,64.15899999999999,72.92399999999998,131.89
4882,100760,5211.0,0,0,0,2620.5,26206.0,0,4463.191,1514.793,10161.176,3491.452,793.685,10416.607,646.0,1292.263,0.0,975.834,327.584,-351.306,2311.1620000000007,172.829,246.676,4565.278,5730.32,-351.306,5774.798000000002,0.0,2724.736,1140.472,16019.705,25.416,195.28,220.272,225.638,11.094
4883,100781,5411.0,0,0,0,2620.5,26206.0,0,2626.418,1286.423,10757.585,3307.645,364.317,18050.628,92.095,566.1619999999998,2737.4120000000007,4032.042,640.332,132.999,1657.135,30.16,40.178,2334.224,7418.258000000002,132.999,5249.857,0.0,1251.139,470.578,19511.012,7.127000000000002,66.7,170.75,428.485,51.0
4884,100862,7363.0,0,0,0,2620.5,26206.0,0,3426.316,176.52700000000004,5616.941999999999,1076.636,332.57,13214.242,744.7,599.47,633.811,1233.281,783.227,-252.44,0.0,0.0,0.0,3195.566,4539.101,-257.26,812.748,0.0,-924.207,2793.107,16415.833,18.677,370.527,153.031,145.80100000000004,13.5
4885,100873,8700.0,0,0,0,2620.5,26206.0,0,1949.192,161.454,10724.49,4359.253,555.101,3444.916,238.092,832.5310000000002,5109.082,3424.156,364.68,13.082,50.381,152.892,0.0,2388.76,6236.363,893.7460000000002,1254.778,2.353,2476.645,1104.185,4294.815,8.167,0.0,153.148,248.865,30.727
4886,100956,2100.0,0,0,0,2620.5,26206.0,0,783.487,74.112,1589.638,392.556,153.58,697.8989999999999,35.0,90.273,134.55,485.03,64.071,117.432,358.894,31.653,72.678,410.2480000000001,1123.735,117.432,580.467,0.0,307.255,253.991,1304.281,0.0,9.276,56.326,38.921,53.05
4887,101088,6552.0,1,0,0,2620.5,26206.0,0,3295.332000000001,17.44,25212.619,21219.928,303.283,411.388,2316.164,724.93,426.391,2401.6420000000007,7.694,934.983,2807.001,619.261,101.308,989.741,3391.768,934.983,2047.832,0.0,19874.839,96.179,890.87,0.0,69.505,155.04,161.836,10.387
4888,101202,2810.0,0,0,0,2620.5,26206.0,0,3116.774000000001,780.9739999999998,10729.71,4764.972,417.635,5630.326999999998,441.858,382.74300000000005,269.878,2450.801,734.5110000000002,624.761,563.967,0.0,215.938,2054.885,5677.236,624.761,12794.476,0.0,3969.845,1704.898,7413.02,42.458,0.0,279.67,141.971,28.029
4889,101206,7311.0,0,0,0,2620.5,26206.0,0,2424.326,1221.667,6311.911999999998,2713.608,312.711,1741.178,283.717,159.692,18.557,806.905,206.468,-155.687,0.0,0.0,0.0,2467.8,3550.762,-155.687,553.273,0.0,-182.723,1680.665,1931.625,53.681,0.0,-0.2,63.348,7.25
4890,101264,4941.0,0,0,0,2620.5,26206.0,0,35539.913,17070.337,123725.68,32709.395,7564.07,32074.752,1085.828,12464.07,4624.07,24724.307,5376.2040000000015,-12102.69,2815.386,4969.428,3358.347,44855.699,81930.144,-12102.69,34017.842000000004,0.0,1725.904,21399.784,51056.136,518.038,0.0,1405.469,1295.096,53.79
4891,101310,2834.0,0,0,0,2620.5,26206.0,0,20604.892,1089.89,40236.776,25451.862,13160.622,3861.911,2548.18,3056.995,757.923,1501.386,889.2639999999999,4231.835,2477.407,1316.424,6444.752,8572.72,14722.256,4231.835,10747.68,0.0,22093.625,4504.157,19302.326,2443.668,529.582,867.575,309.676,36.5
4892,101317,3842.0,0,0,0,2620.5,26206.0,0,762.618,210.612,1593.602,586.842,43.545,406.855,92.481,160.391,43.835,236.594,87.525,188.114,337.038,37.304,0.0,621.9680000000002,1006.325,188.114,796.2919999999998,0.435,225.563,339.651,1518.85,13.064,98.267,92.896,27.579,60.8
4893,101361,2732.0,0,0,0,2620.5,26206.0,0,1285.304,282.1620000000001,5803.451999999998,1227.448,212.734,1957.331,282.8,4.4510000000000005,495.785,2719.255,409.446,124.614,183.361,31.154,0.0,1549.664,4574.224,124.614,664.015,0.0,1115.296,552.751,3415.3140000000008,6.231,55.18600000000001,153.097,179.8,22.793000000000006
4894,101689,3670.0,0,0,0,2620.5,26206.0,0,140.411,8.419,220.871,157.957,72.1,63.83,23.5,28.066,0.0,2.373,12.357,12.538,27.676,0.0,9.308,51.972,62.914,12.538,118.134,0.0,110.767,33.256,142.566,0.0,2.8310000000000004,2.028,1.755,7.1
4895,101718,2621.0,0,0,0,2620.5,26206.0,0,3166.086,781.508,14625.233,6061.581,376.512,7083.416,259.893,1211.425,3160.745,4009.01,662.2339999999998,850.046,1147.339,482.434,0.0,3205.25,8538.729,850.046,15072.062,0.0,5112.735,1447.303,9108.393,372.952,185.141,336.457,309.755,33.4
4896,101936,3580.0,0,0,0,2620.5,26206.0,0,509.484,120.172,1142.225,128.106,57.883,1408.1329999999996,62.572,5.142,585.143,590.284,67.138,-170.269,155.137,2.497,0.0,335.836,1012.944,-170.269,369.479,0.0,-406.793,288.531,1588.244,0.294,31.586,9.696,56.707,4.6
4897,102045,2836.0,0,0,0,2620.5,26206.0,0,2062.869,60.151,3018.769,2218.914,1475.504,197.812,642.428,173.25400000000005,0.0,37.325,92.253,316.721,196.063,241.009,344.413,535.51,799.268,316.721,879.492,0.0,999.664,341.72,1376.47,1.825,55.948,63.063,14.709,22.19
4898,102341,1040.0,0,0,0,2620.5,26206.0,0,280.89,27.294,1029.825,573.899,144.096,518.031,143.236,9.64,61.479,151.466,31.417,14.83,37.478,68.211,0.0,152.886,454.914,9.008,1113.498,0.6809999999999999,-64.709,99.316,590.634,179.21599999999995,6.247000000000001,14.625,15.007,5.69
4899,102345,3550.0,0,0,0,2620.5,26206.0,0,2534.115,347.139,4487.884,1307.557,196.712,2779.782,136.251,346.249,710.3,1049.428,132.625,125.504,844.705,178.02,8.011000000000001,1961.78,3174.0959999999995,125.504,1935.078,0.0,1088.593,1206.086,3865.704,0.0,67.648,64.087,61.417,10.45
4900,102412,3312.0,0,0,0,2620.5,26206.0,0,188.61900000000003,92.524,331.6230000000001,118.452,44.31,346.2340000000001,97.591,44.36600000000001,0.0,41.449,16.405,-40.176,65.689,1.1909999999999998,0.0,137.553,213.171,-40.176,255.428,0.0,72.09100000000002,77.961,368.811,0.0,0.057,-20.104,10.121,1.4
4901,102422,2670.0,0,0,0,2620.5,26206.0,0,1160.0,672.0,4506.0,1503.0,445.0,3075.0,229.486,559.0,404.0,1014.0,300.0,138.0,513.0,60.0,0.0,1360.0,3000.0,138.0,5947.0,0.0,-351.0,73.0,4184.0,0.0,48.0,9.0,157.0,8.8
4902,102450,3944.0,0,0,0,2620.5,26206.0,0,7820.422,803.9639999999998,8716.767,7046.5340000000015,6817.302,2479.1420000000007,1133.284,0.0,0.0,0.0,42.494,802.14,330.58,245.592,76.172,1599.156,1647.415,802.14,755.176,0.0,6884.7469999999985,298.493,4181.507000000001,0.852,228.907,578.727,0.0,18.259
4903,102523,3714.0,0,0,0,2620.5,26206.0,0,3346.776,1499.819,7201.799,2013.406,605.268,7128.81,166.114,581.235,448.61,601.7080000000002,596.367,-526.049,670.245,58.747,0.0,3648.52,5073.57,-526.049,5181.271,0.0,1146.448,1620.872,9109.283,4.4510000000000005,0.0,37.384,62.307,19.944000000000006
4904,102690,7372.0,0,0,0,2620.5,26206.0,0,141.12,3.804,190.531,86.24700000000001,104.315,26.829,23.005,0.0,0.0,0.0,63.399,-90.341,0.13699999999999998,0.0,0.0,84.87200000000001,104.284,-90.341,35.909,0.0,-209.663,32.21,172.268,0.234,14.492,0.0,0.2,7.85
4905,102696,3577.0,0,0,0,2620.5,26206.0,0,435.914,91.368,598.844,323.017,143.101,596.2280000000002,45.819,5.527,93.292,104.812,31.77,74.956,85.124,0.0,0.0,170.204,275.827,74.956,114.922,0.0,171.15400000000002,187.096,943.546,16.389,0.0,18.739,3.644,47.2
4906,102704,4931.0,0,0,0,2620.5,26206.0,0,1196.287,102.743,10950.698,3614.228,581.971,1341.638,277.971,336.158,631.845,4577.955,462.697,377.625,23.513,37.62,555.038,1915.485,7314.81,377.625,13464.256,0.0,1865.04,366.225,2552.175,25.65,285.57,59.28,345.848,17.8
4907,102983,1382.0,0,0,0,2620.5,26206.0,0,426.269,85.984,902.917,411.9380000000001,50.469,508.959,58.404,27.237,178.19799999999995,227.064,68.00399999999999,13.975,83.58,17.268,0.0,232.316,482.167,13.975,679.324,0.0,81.8,263.203,714.6610000000002,0.17800000000000002,25.101,14.953,20.472,6.1
4908,103123,4911.0,0,0,0,2620.5,26206.0,0,1893.499,932.206,14499.371,2655.552,170.153,7127.524,163.591,2241.076,1348.136,5434.719,839.132,72.715,397.024,584.629,0.0,4310.545,11555.868,72.715,15363.225,0.0,1163.441,1023.827,8229.884,18.906,222.508,-26.178,648.618,43.65
4909,103124,4911.0,0,0,0,2620.5,26206.0,0,1186.7089999999996,94.53,5763.391,2654.098,935.115,436.29,111.756,162.882,590.446,2076.74,136.704,209.419,36.358,141.06799999999996,68.352,894.395,3070.027,209.419,4445.795,0.0,603.535,170.153,810.045,0.0,91.621,84.34899999999998,289.406,29.31
4910,103159,3350.0,0,0,0,2620.5,26206.0,0,3250.645,1338.711,7728.738,3006.758,386.30300000000005,8558.311,153.989,844.705,488.665,864.2869999999998,317.766,207.393,1425.05,174.46,100.581,2533.225,4556.4209999999985,207.393,5790.1,15.132,1355.622,1304.887,9972.68,0.89,0.0,115.713,98.801,25.18
4911,103341,4911.0,0,0,0,2620.5,26206.0,0,2477.505,245.1,23249.445,6742.245,542.64,6984.638000000001,460.475,1748.19,1399.921,7641.42,1021.725,-1406.618,237.975,0.0,111.15,4529.648,16383.652,-1406.618,19721.145,0.0,2184.097,671.033,8997.593,23.085,499.035,118.56,657.3530000000002,20.45
4912,103342,4911.0,0,0,0,2620.5,26206.0,0,969.428,576.27,6843.278,2431.193,69.398,4584.652,86.01,264.053,383.468,1984.17,265.478,615.03,77.805,0.284,33.773,1644.023,4411.8,615.03,7922.43,0.0,1715.415,562.7330000000002,5707.98,17.813,0.0,220.305,176.985,96.76
4913,104598,3312.0,0,0,0,2620.5,26206.0,0,3776.883,387.943,14773.76,7752.278,1036.723,7135.554,326.492,1615.443,1104.608,3224.558,995.19,643.836,1322.612,2083.301,729.17,2755.172,6893.45,643.836,19296.694,0.0,5349.514,1207.236,9989.415,0.0,109.365,256.92,343.0130000000001,23.0
4914,104904,2834.0,0,0,0,2620.5,26206.0,0,77.971,6.5939999999999985,95.287,79.936,73.428,34.334,66.749,0.5870000000000001,0.0,2.451,2.1,-25.101,0.0,2.776,72.979,12.536,15.351,-25.101,26.536,0.0,-403.607,4.18,2.112,0.071,0.348,-2.342,0.405,1.76
4915,105089,3241.0,0,0,0,2620.5,26206.0,0,2322.859,360.867,16254.991000000002,6186.053000000001,429.041,3361.261,321.285,1029.117,386.555,4351.5059999999985,538.947,1179.609,681.9119999999998,194.222,148.078,2350.208,8090.486999999999,1179.609,16156.018999999998,0.0,2969.048,1053.059,6933.911999999998,311.763,0.0,167.07,412.374,24.7
4916,105132,7372.0,0,0,0,2620.5,26206.0,0,0.304,0.16,0.502,-0.57,0.091,0.424,87.303,0.018000000000000002,0.0,0.066,0.103,0.051,0.0,0.109,0.0,1.006,1.072,0.051,0.468,0.0,-66.84899999999999,0.14300000000000002,0.561,0.163,0.0,0.0,0.001,0.35
4917,105133,3312.0,0,0,0,2620.5,26206.0,0,29.829,27.964,191.608,157.989,5.603,62.437,19.987,0.0,0.0,0.0,9.867,-74.4,7.4460000000000015,0.0,0.0,29.738000000000003,30.69,-74.4,201.897,0.0,-70.947,15.931,61.128,0.0,0.157,0.168,3.2260000000000004,0.25
4918,105156,1731.0,0,0,0,2620.5,26206.0,0,22.151,4.05,29.463,10.796,7.877000000000002,23.053,4.999,9.817,0.21600000000000005,1.158,0.34600000000000003,-1.933,0.093,2.898,1.054,17.023,18.663,-1.933,4.497,0.0,4.552,13.941,23.55,0.0,0.0,0.012,0.5489999999999999,0.56
4919,105239,3826.0,0,0,0,2620.5,26206.0,0,58.551,35.595,1382.057,818.175,0.6459999999999999,86.10799999999998,111.524,0.0,13.103,294.4890000000001,165.05,140.688,0.0,0.0,0.0,52.746,563.882,140.688,1650.72,0.0,-221.755,51.875,403.249,93.053,0.0,-28.13,17.137999999999998,12.1
4920,105301,3826.0,0,0,0,2620.5,26206.0,0,1.99,1.331,12.673,6.768,0.152,3.395,8.599,1.758,0.989,2.042,1.052,0.6779999999999999,1.486,0.0,0.0,3.463,5.905,0.6779999999999999,10.032,0.0,1.521,0.269,8.362,0.0,0.006,0.29,0.304,1.08
4921,105329,3826.0,0,0,0,2620.5,26206.0,0,2.564,0.855,3.67,1.604,0.279,4.775,61.245,0.6990000000000001,0.0,0.464,0.32,-2.5810000000000004,0.166,0.0,0.0,1.554,2.066,-2.5810000000000004,1.55,0.0,-8.402000000000001,2.099,2.698,0.0,0.0,0.0,0.184,0.13
4922,105364,4813.0,0,0,0,2620.5,26206.0,0,3.631,4.714,23.363000000000003,6.256,0.103,29.141,77.329,5.615,0.7759999999999999,0.123,3.832,-10.552,0.075,0.0,0.0,12.976,13.227,-10.552,21.783,3.529,-51.914,2.667,41.344,6.539,0.0,0.223,2.009,0.4
4923,105365,4899.0,0,0,0,2620.5,26206.0,0,522.207,50.125,6829.723000000001,2869.196,130.029,848.0419999999998,195.287,12.585,1181.5,3549.375,440.371,-450.094,49.332,120.554,94.071,342.714,3946.59,-450.094,3698.019,0.0,-767.928,229.065,1134.191,366.671,0.0,-116.787,298.772,9.47
4924,105400,4950.0,0,0,0,2620.5,26206.0,0,5.273,0.508,7.322,1.858,2.117,1.661,18.557,1.4280000000000002,0.0,0.0,0.233,-5.04,2.922,0.0,2.051,5.464,5.464,-8.343,1.672,0.0,-12.245,0.211,0.033,0.774,0.0,0.0,0.038,0.17
4925,105402,3826.0,0,0,0,2620.5,26206.0,0,8.642999999999999,1.908,30.299,20.648000000000003,1.126,2.279,39.359,3.119,0.399,2.31,3.287,-2.568,0.0,0.0,0.0,7.341,9.651,-2.568,10.6,0.0,-13.933,6.843,35.001,0.306,0.0,0.465,0.253,0.9
4926,105411,1400.0,0,0,0,2620.5,26206.0,0,2.246,0.3,2.254,1.954,2.196,0.0,42.235,0.0,0.0,0.0,0.004,-29.745,0.0,0.0,0.0,0.3,0.3,-29.745,0.129,0.0,-47.49,0.008,0.0,0.0,0.0,0.0,0.008,0.21
4927,105429,3826.0,0,0,0,2620.5,26206.0,0,1.908,3.124,23.172,-2.437,1.317,2.6060000000000003,23.867,22.429,3.841,0.056,0.615,-5.485,0.0,0.04,0.0,25.553,25.609,-5.485,22.064,0.0,-16.017,0.556,5.165,0.412,0.0,0.0,4.085,0.24
4928,105435,3826.0,0,0,0,2620.5,26206.0,0,0.083,0.029,0.435,0.406,0.073,0.0,31.34,0.0,0.0,0.0,0.0,-0.254,0.0,0.0,0.0,0.029,0.029,-0.254,0.0,0.0,-10.046,0.002,0.0,0.597,0.0,0.0,0.0,0.15
4929,105441,5812.0,0,0,0,2620.5,26206.0,0,0.0,0.0,0.0,0.0,0.0,0.836,17.246,0.0,0.0,0.0,0.147,-3.133,0.0,0.0,0.0,0.0,0.0,-3.133,0.0,0.0,-19.786,0.0,1.003,0.0,0.0,0.0,0.0,0.07
4930,105442,3826.0,0,0,0,2620.5,26206.0,0,27.832,19.585,477.528,278.47700000000003,1.935,123.397,35.897,7.407,206.447,102.75,17.992,11.356,0.0,0.0,0.0,39.447,156.151,11.356,410.836,0.0,-36.362,22.305,172.122,154.708,0.29,1.614,18.256,10.9
4931,105448,3826.0,0,0,0,2620.5,26206.0,0,448.185,98.249,1626.265,804.951,357.3130000000001,397.45,56.779,0.0,385.25,626.3480000000002,62.618,169.43400000000003,26.191,0.0,0.0,129.744,816.914,169.43400000000003,1441.543,0.0,129.213,60.754,663.053,0.764,0.0,1.852,28.593000000000004,38.5
4932,105478,3674.0,0,0,0,2620.5,26206.0,0,3.785,0.325,14.454,14.125,3.557,0.0,45.935,0.0,0.0,0.0,0.065,-4.56,0.0,0.0,0.0,0.329,0.329,-4.56,0.557,0.0,-17.528,0.067,0.0,8.222000000000001,0.0,0.031,0.0,1.55
4933,105481,3640.0,0,0,0,2620.5,26206.0,0,1.088,0.42,1.291,0.636,0.043,1.276,23.951,0.2,0.0,0.0,0.067,0.301,0.429,0.0,0.0,0.655,0.655,0.301,0.413,0.0,-4.919,0.584,2.934,0.017,0.0,0.0,0.043,0.1
4934,105483,7373.0,0,0,0,2620.5,26206.0,0,27.484,11.518,53.71100000000001,32.811,0.058,51.095,31.179,7.4620000000000015,0.0,0.0,9.936,-21.392,2.281,0.937,0.0,20.313,20.313,-21.392,12.524,0.0,-32.335,25.145,72.60600000000002,1.35,0.111,0.056,0.206,1.9
4935,105507,6282.0,1,0,0,2620.5,26206.0,0,73.903,68.082,191.688,67.45,37.842,172.00099999999995,169.231,2.326,12.25,46.749,9.905,-21.968000000000004,0.0,1.022,24.134,77.137,124.238,-21.968000000000004,19.352,0.0,-20.704,35.23,218.569,0.0,0.054000000000000006,-3.63,4.316,0.26
4936,105514,3826.0,0,0,0,2620.5,26206.0,0,22.467,4.596,29.985,21.24,3.642,19.933,5.763,0.156,0.6629999999999999,0.525,0.757,4.933,9.713,0.0,0.0,6.399,8.745,4.933,6.176,0.0,9.167,8.663,39.008,0.85,1.6469999999999998,2.8,0.03,21.0
4937,105517,3826.0,0,0,0,2620.5,26206.0,0,15.812,7.917999999999998,59.011,34.133,0.6579999999999999,39.546,20.108,4.025,12.511,11.075,4.516,1.858,1.503,0.0,0.0,12.252,24.878,-5.377000000000002,60.444,0.0,-7.942,13.511,58.102,0.048,0.309,0.04,1.456,1.25
4938,105565,3826.0,0,0,0,2620.5,26206.0,0,8.863,9.388,118.435,55.601000000000006,0.0,7.81,26.587,0.0,8.262,30.462,6.779,3.269,0.0,0.0,0.0,9.388,62.834,3.269,126.417,0.0,4.762,8.326,24.168000000000006,4.4910000000000005,0.0,3.339,0.804,1.86
4939,105574,2834.0,0,0,0,2620.5,26206.0,0,4.5939999999999985,0.091,4.979,4.051,4.502,4.44,67.885,0.0,0.0,0.0,0.092,-2.611,0.0,0.0,0.0,0.928,0.928,-2.611,0.76,0.0,-18.251,0.0,1.747,3.802,0.0,0.0,0.0,0.85
4940,105576,4955.0,0,0,0,2620.5,26206.0,0,14.706,3.266,29.437,20.675,3.04,10.991,10.363,1.179,0.0,1.959,1.07,4.727,1.703,0.0,0.0,5.5379999999999985,8.762,4.727,17.118,0.0,-0.145,9.81,23.423,1.487,1.093,2.469,0.228,9.39
4941,105581,1311.0,0,0,0,2620.5,26206.0,0,1.204,0.126,3.856,2.894,1.07,0.391,5.796,0.7829999999999999,0.0,0.0,0.4970000000000001,-0.293,0.0,0.0,1.037,0.909,0.962,-0.293,5.598,0.0,-0.181,0.134,0.846,0.2,0.0,0.0,0.047,0.35
4942,105585,1311.0,0,0,0,2620.5,26206.0,0,4.899,7.106,72.225,33.499,0.04,7.041,22.509,9.6,6.357,19.668,6.935,3.196,0.0,0.0,0.0,16.706,38.726,3.196,86.63600000000002,0.0,17.94,4.3439999999999985,22.17,0.6509999999999999,0.0,1.349,1.675,1.05
4943,105632,3826.0,0,0,0,2620.5,26206.0,0,22.881,12.484000000000002,354.314,129.283,3.201,57.011,29.94,39.664,52.967,153.172,8.675,7.883999999999999,3.623,1.103,0.0,52.419,224.486,7.883999999999999,358.296,0.0,18.494,16.057000000000002,92.789,59.097,0.271,3.939,11.912,5.8
4944,105667,7372.0,0,0,0,2620.5,26206.0,0,22.632,10.882,40.879,7.778,0.4370000000000001,17.711,4.601,2.7460000000000004,2.374,10.416,2.108,-1.117,4.033,0.0,0.0,20.891,31.366,-5.238,10.545,0.0,-15.46,15.184,27.731,0.0,0.759,0.5660000000000001,0.595,0.3
4945,105700,3841.0,0,0,0,2620.5,26206.0,0,0.792,0.017,1.015,0.951,0.722,0.0,5.627999999999999,0.0,0.0,0.0,0.028,-1.968,0.0,0.0,0.0,0.064,0.064,-1.968,0.017,0.0,-7.375,0.0,0.0,2.255,0.0,0.0,0.0,6.8
4946,105711,3826.0,0,0,0,2620.5,26206.0,0,0.157,0.275,1.003,0.488,0.147,0.0,20.466,0.24,0.0,0.0,0.006999999999999999,-1.321,0.0,0.841,0.0,0.515,0.515,-1.321,0.009000000000000001,0.0,-7.9060000000000015,0.01,0.0,0.5589999999999999,0.0,0.0,0.006,0.7
